Florance,geoId/3803126820,n/a,n/a
Glenfield,geoId/3830660,n/a,14
Glenfield,geoId/3803130660,n/a,60
Glenfield Township,geoId/3830700,n/a,n/a
Grace City,geoId/3831740,n/a,37
Haven,geoId/3803136260,n/a,n/a
Larrabee,geoId/3803145180,n/a,n/a
Longview,geoId/3803147900,n/a,n/a
McHenry,geoId/3849260,n/a,6
McHenry,geoId/3803149260,n/a,28
McHenry Township,geoId/3849300,n/a,n/a
McKinnon,geoId/3803149500,n/a,n/a
Melville,wikidataId/Q14708363,n/a,24
Melville Township,geoId/3852100,n/a,n/a
Nordmore,geoId/3803157380,n/a,n/a
Rolling Prairie,geoId/3803167900,n/a,n/a
Rose Hill,geoId/3803168300,n/a,n/a
Wyard,geoId/3803187700,n/a,n/a
Endicott,geoId/3115920,n/a,82
Fairbury,geoId/3116410,n/a,1673
Fairbury precinct,geoId/3109590940,n/a,97
Plymouth,geoId/3139590,n/a,314
Sterling,geoId/3147150,n/a,368
Tecumseh,geoId/3148480,n/a,761
Mullen,geoId/3133250,n/a,319
Cotesfield,geoId/3110740,n/a,40
Dannebrog,geoId/3112140,n/a,243
Elba,geoId/3114555,n/a,214
Howard City,wikidataId/Q1877359,n/a,89
St. Libory,geoId/3143160,n/a,266
St. Paul,geoId/3143265,n/a,1063
St. Paul,geoId/3109392833,n/a,1063
St. Paul precinct,geoId/3109392835,n/a,206
Beach,geoId/3805420,n/a,52
Beach,geoId/3803305420,n/a,534
Beach Township,geoId/3805460,n/a,n/a
Bullion,geoId/3803310660,n/a,n/a
Delhi,geoId/3803318900,n/a,n/a
East Golden Valley,wikidataId/Q5816668,n/a,0
Elk Creek,geoId/3803323100,n/a,n/a
Elmwood,wikidataId/Q5829865,n/a,7
Garner,geoId/3803329340,n/a,n/a
Golva,geoId/3831420,n/a,38
Henry,geoId/3803337340,n/a,n/a
Lone Tree,geoId/3803347700,n/a,n/a
North Golden Valley,wikidataId/Q6045179,n/a,25
Pearl,geoId/3803361340,n/a,n/a
Saddle Butte,geoId/3803369580,n/a,n/a
Sentinel,geoId/3803371740,n/a,41
Sentinel Butte,geoId/3803371780,n/a,41
Sentinel Township,geoId/3871740,n/a,n/a
South Golden Valley,wikidataId/Q6132771,n/a,14
Barnwell,geoId/4504060,n/a,3433
Blackville,geoId/4506490,n/a,1298
Williston,geoId/4577965,n/a,2200
,wikidataId/Q5552259,n/a,n/a
,wikidataId/Q6032180,n/a,n/a
,wikidataId/Q6030391,n/a,n/a
,wikidataId/Q6032177,n/a,n/a
,wikidataId/Q6029440,n/a,n/a
,wikidataId/Q6031126,n/a,n/a
,wikidataId/Q6031699,n/a,n/a
,wikidataId/Q6029581,n/a,n/a
Drexel,geoId/3717860,n/a,2636
Icard,geoId/3733320,n/a,6578
Jonas Ridge,wikidataId/Q14708001,n/a,236
Linville,geoId/3702391832,n/a,n/a
Lovelady,geoId/3702391912,n/a,n/a
Lower Creek,geoId/3702391920,n/a,n/a
Lower Fork,geoId/3702391928,n/a,1412
Morganton,geoId/3744400,n/a,10348
Silver Creek,geoId/3702392952,n/a,n/a
Upper Creek,geoId/3702393832,n/a,483
Allouez,geoId/5501150,n/a,5313
Ashwaubenon,geoId/5503425,n/a,7636
Bellevue,geoId/5506350,n/a,6580
De Pere,geoId/5519775,n/a,9460
Denmark,geoId/5519700,n/a,858
Eaton,geoId/5522225,n/a,613
Glenmore,geoId/5529550,n/a,407
"Glenmore (community), Wisconsin",wikidataId/Q5568623,n/a,n/a
Green Bay,geoId/5531000,n/a,856
Green Bay,geoId/5500931000,n/a,42331
Hobart,geoId/5535150,n/a,3701
Holland,geoId/5535325,n/a,510
Howard,geoId/5535950,n/a,7874
Humboldt,geoId/5536425,n/a,509
"Humboldt (community), Wisconsin",wikidataId/Q5940237,n/a,n/a
Lawrence,geoId/5542900,n/a,1813
Ledgeview,geoId/5543090,n/a,2981
Morrison,geoId/5554300,n/a,613
"Morrison (community), Wisconsin",wikidataId/Q6914001,n/a,n/a
New Denmark,geoId/5556575,n/a,568
New Franken,wikidataId/Q7007694,n/a,n/a
Pittsfield,geoId/5563075,n/a,1062
Pulaski,geoId/5565675,n/a,1335
Rockland,geoId/5568875,n/a,663
Scott,geoId/5572200,n/a,1652
Suamico,geoId/5577975,n/a,4760
Wrightstown,geoId/5589150,n/a,908
Wrightstown,geoId/5500989150,n/a,1130
Almena,geoId/5501325,n/a,301
Almena,geoId/5500501350,n/a,346
Arland,geoId/5502775,n/a,245
Barron,wikidataId/Q4863803,n/a,1204
Barron,geoId/5500504875,n/a,1204
Barron,geoId/5500504900,n/a,311
Bear Lake,geoId/5505650,n/a,286
Cameron,geoId/5512250,n/a,810
Cedar Lake,geoId/5513500,n/a,488
Chetek,wikidataId/Q5094168,n/a,916
Chetek,geoId/5500514325,n/a,916
Chetek,geoId/5500514350,n/a,805
Clinton,geoId/5515600,n/a,305
Crystal Lake,geoId/5517875,n/a,287
Cumberland,geoId/5518025,n/a,n/a
Cumberland,geoId/5500518050,n/a,309
Cumberland,geoId/5500518025,n/a,1100
Dallas,geoId/5518600,n/a,142
Dallas,wikidataId/Q5211257,n/a,n/a
Dallas,geoId/5500518575,n/a,142
Dallas,geoId/5500518600,n/a,194
Dovre,geoId/5520650,n/a,304
Doyle,geoId/5520750,n/a,194
Haugen,geoId/5533225,n/a,140
Lakeland,geoId/5541600,n/a,422
Maple Grove,geoId/5548825,n/a,366
Maple Plain,geoId/5548950,n/a,n/a
Maple Plain,geoId/5500548950,n/a,287
New Auburn,geoId/5556350,n/a,5
Oak Grove,geoId/5558950,n/a,353
Prairie Farm,geoId/5565150,n/a,n/a
Prairie Farm,wikidataId/Q7237863,n/a,n/a
Prairie Farm,geoId/5500565175,n/a,235
Prairie Farm,geoId/5500565150,n/a,210
Prairie Lake,geoId/5565200,n/a,n/a
Prairie Lake,geoId/5500565200,n/a,614
Rice Lake,geoId/5567350,n/a,n/a
Rice Lake,geoId/5500567375,n/a,1372
Rice Lake,geoId/5500567350,n/a,3922
Rice Lake Area School District,geoId/sch5512810,n/a,7227
Sioux Creek,wikidataId/Q1887966,n/a,238
Stanfold,geoId/5576550,n/a,246
Stanley,geoId/5576600,n/a,955
Sumner,geoId/5578450,n/a,284
"Sumner (community), Barron County, Wisconsin",wikidataId/Q7637954,n/a,n/a
Turtle Lake,geoId/5581075,n/a,405
Turtle Lake,geoId/5500581100,n/a,262
Turtle Lake (town),wikidataId/Q7856417,n/a,n/a
Vance Creek,geoId/5582375,n/a,245
Ashland,geoId/5503225,n/a,0
Barksdale,geoId/5504725,n/a,320
Barnes,geoId/5504750,n/a,426
Bayfield,geoId/5505375,n/a,276
Bayfield,geoId/5500705375,n/a,366
Bayfield,geoId/5500705350,n/a,276
Bayview,geoId/5505475,n/a,218
Bell,geoId/5506200,n/a,168
Cable,geoId/5511650,n/a,n/a
Cable,geoId/5500711675,n/a,390
Clover,geoId/5515750,n/a,90
Delta,geoId/5519662,n/a,110
"Delta (community), Wisconsin",wikidataId/Q5254548,n/a,n/a
Drummond,geoId/5520875,n/a,n/a
Drummond,geoId/5500720887,n/a,198
Eileen,geoId/5522925,n/a,304
Grandview,geoId/5530175,n/a,227
Hughes,geoId/5536300,n/a,197
Iron River,geoId/5537175,n/a,n/a
Iron River,geoId/5500737200,n/a,500
Kelly,geoId/5539025,n/a,182
Keystone,geoId/5539425,n/a,166
Lincoln,geoId/5544275,n/a,147
Mason,geoId/5549900,n/a,n/a
Mason,wikidataId/Q6783531,n/a,n/a
Mason,geoId/5500749900,n/a,38
Mason,geoId/5500749925,n/a,117
Namakagon,geoId/5555375,n/a,143
Orienta,geoId/5560275,n/a,70
Oulu,geoId/5560775,n/a,237
"Oulu (community), Wisconsin",wikidataId/Q7110474,n/a,n/a
Pilsen,geoId/5562700,n/a,85
Port Wing,geoId/5564512,n/a,111
Port Wing,geoId/5500764512,n/a,214
Russell,geoId/5570300,n/a,505
Tripp,geoId/5580750,n/a,101
Washburn,geoId/5583525,n/a,n/a
Washburn,geoId/5500783525,n/a,946
Washburn,geoId/5500783550,n/a,222
Adams,geoId/5500275,n/a,n/a
Adams,geoId/5500100300,n/a,518
Adams,geoId/5500100275,n/a,961
Big Flats,geoId/5507300,n/a,448
Colburn,geoId/5516075,n/a,118
Dell Prairie,geoId/5519575,n/a,651
Easton,geoId/5522000,n/a,n/a
Easton,geoId/5500122000,n/a,432
Friendship,geoId/5527950,n/a,213
Jackson,geoId/5537625,n/a,503
Lake Arrowhead,geoId/3841160,n/a,469
Lake Camelot,geoId/5541210,n/a,293
Lake Sherwood,geoId/5541772,n/a,198
Leola,geoId/5543425,n/a,114
Lincoln,geoId/5544250,n/a,135
Monroe,geoId/5553725,n/a,202
Monroe Center,wikidataId/Q6902130,n/a,n/a
New Chester,geoId/5556525,n/a,447
New Haven,geoId/5556750,n/a,n/a
New Haven,geoId/5500156750,n/a,261
Preston,geoId/5565450,n/a,604
Quincy,geoId/5565825,n/a,613
Richfield,geoId/5567425,n/a,90
Rome,geoId/5569275,n/a,1257
"Rome (community), Adams County, Wisconsin",wikidataId/Q7362958,n/a,n/a
Springville,geoId/5576350,n/a,530
Strongs Prairie,geoId/5577800,n/a,514
Wisconsin Dells,geoId/5588150,n/a,8
Agenda,geoId/5500550,n/a,143
Ashland,geoId/5503225,n/a,n/a
Ashland,geoId/5500303225,n/a,3449
Ashland,geoId/5500303250,n/a,218
Butternut,geoId/5511525,n/a,191
Chippewa,geoId/5514550,n/a,165
Gingles,geoId/5529250,n/a,286
Gordon,geoId/5529875,n/a,122
Jacobs,geoId/5537775,n/a,283
La Pointe,wikidataId/Q6464513,n/a,106
Marengo,geoId/5549175,n/a,n/a
Marengo,wikidataId/Q35724607,n/a,n/a
Marengo,geoId/5500349200,n/a,134
Mellen,geoId/5550700,n/a,328
Morse,geoId/5554400,n/a,197
"Morse (community), Wisconsin",wikidataId/Q6914236,n/a,n/a
Peeksville,geoId/5561600,n/a,84
Sanborn,geoId/5571350,n/a,517
"Sanborn (community), Wisconsin",wikidataId/Q7415584,n/a,n/a
Shanagolden,geoId/5572825,n/a,51
"Shanagolden (community), Wisconsin",wikidataId/Q7487862,n/a,n/a
White River,geoId/5586850,n/a,272
"White River (community), Wisconsin",wikidataId/Q7995278,n/a,n/a
Adrian,geoId/2008500350,n/a,n/a
Banner,geoId/2008504025,n/a,n/a
Cedar,geoId/2008511275,n/a,n/a
Douglas,geoId/2008518350,n/a,n/a
Franklin,geoId/2008524400,n/a,n/a
Garfield,geoId/2008525625,n/a,n/a
Grant,geoId/2008527700,n/a,n/a
Holton,geoId/2032825,n/a,1504
Jefferson,geoId/2008535225,n/a,n/a
Liberty,geoId/2008540125,n/a,n/a
Lincoln,geoId/2008540750,n/a,n/a
Netawaka,geoId/2049950,n/a,165
Netawaka Township,geoId/2049975,n/a,n/a
Soldier,geoId/2066175,n/a,142
Soldier Township,geoId/2066200,n/a,n/a
Straight Creek,geoId/2008568475,n/a,n/a
Washington,geoId/2008575625,n/a,n/a
Whiting,geoId/2078100,n/a,161
Whiting Township,geoId/2078125,n/a,n/a
Delaware,geoId/2008717425,n/a,n/a
Fairview,geoId/2008722525,n/a,n/a
Jefferson,geoId/2008735250,n/a,n/a
Kaw,geoId/2008736125,n/a,n/a
Kentucky,geoId/2008736575,n/a,n/a
Norton,geoId/2008751475,n/a,n/a
Oskaloosa,geoId/2053375,n/a,883
Oskaloosa Township,geoId/2053400,n/a,n/a
Ozawkie,geoId/2053925,n/a,646
Ozawkie Township,geoId/2053950,n/a,n/a
Rock Creek,geoId/2008760575,n/a,n/a
Rural,geoId/2008761700,n/a,n/a
Sarcoxie,geoId/2008763100,n/a,n/a
Union,geoId/2008772150,n/a,n/a
Dudley,geoId/2008118825,n/a,n/a
Haskell,geoId/2008130625,n/a,n/a
Lockport,geoId/2008141675,n/a,n/a
Benton,geoId/2008306225,n/a,n/a
Center,geoId/2008311725,n/a,n/a
Hallet,geoId/2008329525,n/a,n/a
Marena,geoId/2008344575,n/a,n/a
North Roscoe,geoId/2008351350,n/a,n/a
Sawlog,geoId/2008363225,n/a,n/a
South Roscoe,geoId/2008366900,n/a,n/a
Sterling,geoId/2008368175,n/a,n/a
Valley,geoId/2008372825,n/a,n/a
Allen,geoId/2008901225,n/a,n/a
Athens,geoId/2008902975,n/a,n/a
Browns Creek,geoId/2008908725,n/a,n/a
Buffalo,geoId/2008909125,n/a,n/a
Burr Oak,geoId/2009525,n/a,104
Burr Oak Township,geoId/2009550,n/a,n/a
Calvin,geoId/2008910075,n/a,n/a
Center,geoId/2008911750,n/a,n/a
Erving,geoId/2008921575,n/a,n/a
Esbon,geoId/2021600,n/a,71
Esbon Township,geoId/2021625,n/a,n/a
Grant,geoId/2008927725,n/a,n/a
Harrison,geoId/2008930350,n/a,n/a
Highland,geoId/2008931900,n/a,n/a
Holmwood,geoId/2008932800,n/a,n/a
Ionia,geoId/2008934375,n/a,n/a
Jackson,geoId/2008934800,n/a,n/a
Limestone,geoId/2008940450,n/a,n/a
Montana,geoId/2008947800,n/a,n/a
Odessa,geoId/2008952125,n/a,n/a
Prairie,geoId/2008957400,n/a,n/a
Richland,geoId/2008959375,n/a,n/a
Sinclair,geoId/2008965675,n/a,n/a
Vicksburg,geoId/2008973725,n/a,n/a
Walnut,geoId/2008975000,n/a,n/a
Washington,geoId/2008975650,n/a,n/a
White Mound,geoId/2008977925,n/a,n/a
District 1,geoId/4700790008,n/a,721
District 3,geoId/4700790388,n/a,927
District 4,geoId/4700790578,n/a,941
District 5,geoId/4700790768,n/a,752
District 6,geoId/4700790958,n/a,754
District 1,geoId/4700590006,n/a,1166
District 3,geoId/4700590386,n/a,1098
District 4,geoId/4700590576,n/a,988
District 5,geoId/4700590766,n/a,1231
District 6,geoId/4700590956,n/a,1115
District 1,geoId/4700390004,n/a,1783
District 3,geoId/4700390384,n/a,1980
District 4,geoId/4700390574,n/a,1919
District 5,geoId/4700390764,n/a,2014
District 6,geoId/4700390954,n/a,1876
District 7,geoId/4700391144,n/a,1561
District 8,geoId/4700391334,n/a,2211
District 9,geoId/4700391524,n/a,1761
District 1,geoId/4700190002,n/a,4454
District 3,geoId/4700190382,n/a,3778
District 4,geoId/4700190572,n/a,3369
District 5,geoId/4700190762,n/a,3918
District 6,geoId/4700190952,n/a,3773
District 7,geoId/4700191142,n/a,3591
District 8,geoId/4700191332,n/a,3863
District 1,geoId/4700990010,n/a,4989
District 2,geoId/4700990200,n/a,4875
District 3,geoId/4700990390,n/a,4740
District 4,geoId/4700990580,n/a,7385
District 5,geoId/4700990770,n/a,4216
District 6,geoId/4700990960,n/a,5010
District 7,geoId/4700991150,n/a,4702
District 8,geoId/4700991340,n/a,4698
District 9,geoId/4700991530,n/a,4518
Albion,geoId/2015700900,n/a,n/a
Beaver,geoId/2015705150,n/a,n/a
Belleville,geoId/2005600,n/a,927
Belleville,geoId/2015705625,n/a,52
Belleville Township,geoId/2005625,n/a,n/a
Big Bend,geoId/2015706550,n/a,n/a
Courtland,geoId/2016025,n/a,188
Courtland Township,geoId/2016050,n/a,n/a
Elk Creek,geoId/2015720275,n/a,n/a
Fairview,geoId/2015722575,n/a,n/a
Farmington,geoId/2015723200,n/a,n/a
Freedom,geoId/2015724675,n/a,n/a
Grant,geoId/2015728050,n/a,n/a
Jefferson,geoId/2015735325,n/a,n/a
Liberty,geoId/2015740325,n/a,n/a
Lincoln,geoId/2015741075,n/a,n/a
Norway,geoId/2015751575,n/a,n/a
Richland,geoId/2015759575,n/a,n/a
Rose Creek,geoId/2015761200,n/a,n/a
Scandia,geoId/2063350,n/a,265
Scandia Township,geoId/2063375,n/a,n/a
Union,geoId/2015772300,n/a,n/a
Washington,geoId/2015775700,n/a,n/a
White Rock,geoId/2015777975,n/a,n/a
Albion,geoId/2015500875,n/a,n/a
Arlington,geoId/2002325,n/a,307
Bell,geoId/2015505350,n/a,n/a
Castleton,geoId/2010975,n/a,123
Castleton Township,geoId/2011000,n/a,n/a
Center,geoId/2015512050,n/a,n/a
Clay,geoId/2015513600,n/a,n/a
Enterprise,geoId/2015521475,n/a,n/a
Grant,geoId/2015528025,n/a,n/a
Grove,geoId/2015529025,n/a,n/a
Haven,geoId/2030725,n/a,591
Haven Township,geoId/2030750,n/a,n/a
Hayes,geoId/2015531000,n/a,n/a
Huntsville,geoId/2015533550,n/a,n/a
Hutchinson,geoId/2033625,n/a,16415
Langdon,geoId/2038500,n/a,38
Langdon Township,geoId/2038525,n/a,n/a
Lincoln,geoId/2015541050,n/a,n/a
Little River,geoId/2015541550,n/a,n/a
Loda,geoId/2015541700,n/a,n/a
Medford,geoId/2015545450,n/a,n/a
Medora,geoId/2015545600,n/a,n/a
Miami,geoId/2015546125,n/a,n/a
Nickerson,geoId/2050525,n/a,411
Ninnescah,geoId/2015550700,n/a,n/a
Plevna,geoId/2056725,n/a,102
Plevna Township,geoId/2056750,n/a,n/a
Reno,geoId/2015558975,n/a,n/a
Roscoe,geoId/2015561150,n/a,n/a
Salt Creek,geoId/2015562850,n/a,n/a
Sumner,geoId/2015569200,n/a,n/a
Sylvia,geoId/2069800,n/a,94
Sylvia Township,geoId/2069825,n/a,n/a
Troy,geoId/2015571600,n/a,n/a
Valley,geoId/2015573075,n/a,n/a
Walnut,geoId/2015575100,n/a,n/a
Westminster,geoId/2015577175,n/a,n/a
Yoder,geoId/2080750,n/a,295
Yoder Township,geoId/2080775,n/a,n/a
Achilles,geoId/2000150,n/a,30
Achilles Township,geoId/2000175,n/a,n/a
Atwood,geoId/2003150,n/a,564
Atwood Township,geoId/2003175,n/a,n/a
Center,geoId/2015312037,n/a,n/a
Driftwood,geoId/2015318675,n/a,n/a
Herl,geoId/2015331462,n/a,n/a
Jefferson,geoId/2015335300,n/a,n/a
Ludell,wikidataId/Q6698722,n/a,44
Ludell Township,geoId/2043200,n/a,n/a
Mirage,geoId/2015347175,n/a,n/a
Rocewood,geoId/2015360362,n/a,n/a
Union,geoId/2015372275,n/a,n/a
Pratt,geoId/2057625,n/a,2653
Township 10,geoId/2071242,n/a,93
Township 11,geoId/2071245,n/a,n/a
Township 11,geoId/2015171245,n/a,158
Township 12,geoId/2071248,n/a,n/a
Township 12,geoId/2015171248,n/a,396
Township 6,geoId/2071223,n/a,n/a
Township 6,geoId/2015171223,n/a,148
Township 7,geoId/2071228,n/a,n/a
Township 7,geoId/2015171228,n/a,119
Township 8,geoId/2071233,n/a,n/a
Township 8,geoId/2015171233,n/a,44
Township 9,geoId/2071238,n/a,n/a
Township 9,geoId/2015171238,n/a,73
Courthouse,geoId/3702990784,n/a,n/a
Shiloh,geoId/3702992920,n/a,n/a
South Mills,geoId/3763340,n/a,1536
South Mills Township,wikidataId/Q5485961,n/a,n/a
Atlanta,geoId/2015903075,n/a,n/a
Bell,geoId/2015905375,n/a,n/a
Center,geoId/2015912075,n/a,n/a
East Washington,geoId/2015919725,n/a,n/a
Eureka,geoId/2015921900,n/a,n/a
Farmer,geoId/2015923100,n/a,n/a
Galt,wikidataId/Q5519340,n/a,18
Galt Township,geoId/2025175,n/a,n/a
Harrison,geoId/2015930425,n/a,n/a
Lincoln,geoId/2015941100,n/a,n/a
Lyons,geoId/2043525,n/a,1440
Mitchell,wikidataId/Q14689802,n/a,56
Mitchell Township,geoId/2047525,n/a,n/a
Odessa,geoId/2015952150,n/a,n/a
Pioneer,geoId/2015955925,n/a,n/a
Raymond,geoId/2058550,n/a,83
Raymond Township,geoId/2058575,n/a,n/a
Rockville,geoId/2015960725,n/a,n/a
Sterling,geoId/2068200,n/a,881
Sterling,geoId/2015968225,n/a,87
Sterling Township,geoId/2068225,n/a,n/a
Union,geoId/2015972325,n/a,n/a
Valley,geoId/2015973100,n/a,n/a
Victoria,geoId/2015973825,n/a,n/a
West Washington,geoId/2015977425,n/a,n/a
Wilson,geoId/2015979775,n/a,n/a
Farmers,geoId/2126560,n/a,n/a
Morehead,geoId/2153418,n/a,6444
Junction,geoId/4838248,n/a,507
Junction Southeast CCD,geoId/4826791965,n/a,1441
Bryan,wikidataId/Q14690173,n/a,700
Eli,wikidataId/Q14690358,n/a,1333
Jamestown,geoId/2140114,n/a,1646
Russell Springs,geoId/2167494,n/a,3348
Ingram,geoId/4836032,n/a,4484
Kerrville,geoId/4839040,n/a,14661
Mount Olivet,geoId/2153976,n/a,902
Jayton,geoId/4837468,n/a,61
Jayton South CCD,geoId/4826391930,n/a,257
Livingston,geoId/2147098,n/a,994
Mount Vernon,geoId/2154174,n/a,4211
Sarita,geoId/4865876,n/a,209
Big Delta,geoId/0206850,n/a,n/a
Dot Lake,geoId/0219720,n/a,15
Eagle,geoId/0220380,n/a,n/a
Eagle Village,geoId/0220600,n/a,19
Northway,geoId/0256220,n/a,13
Northway Village,geoId/0256260,n/a,27
Tetlin,geoId/0276590,n/a,n/a
Georgetown,geoId/2130700,n/a,16339
Sadieville,geoId/2167656,n/a,1312
Stamping Ground,geoId/2173038,n/a,2555
Addison,geoId/0100484,n/a,3247
Double Springs,geoId/0121280,n/a,1937
Haleyville,geoId/0132704,n/a,3357
Lynn,geoId/0144800,n/a,862
Wibaux,geoId/3080350,n/a,370
Adams,geoId/3914700324,n/a,n/a
Big Spring,geoId/3914706432,n/a,n/a
Bloom,geoId/3914707006,n/a,n/a
Clinton,geoId/3914716154,n/a,n/a
Eden,geoId/3914724346,n/a,n/a
Fostoria,geoId/3928014,n/a,3739
Green Springs,geoId/3932256,n/a,270
Hopewell,geoId/3914736400,n/a,n/a
Jackson,geoId/3914738066,n/a,n/a
Liberty,geoId/3914743316,n/a,n/a
Loudon,geoId/3914745052,n/a,n/a
Pleasant,geoId/3914763394,n/a,n/a
Reed,geoId/3914765942,n/a,n/a
Scipio,geoId/3914771024,n/a,n/a
Seneca,geoId/3914771355,n/a,n/a
Thompson,geoId/3914776632,n/a,n/a
Tiffin,geoId/3976778,n/a,6692
Venice,geoId/3914779674,n/a,n/a
Addison,geoId/5500425,n/a,1360
Barton,geoId/5505050,n/a,957
Erin,geoId/5524225,n/a,1529
Farmington,geoId/5525375,n/a,1480
Germantown,geoId/5528875,n/a,n/a
Germantown,geoId/5513128875,n/a,7967
Germantown,geoId/5513128900,n/a,95
Hartford,geoId/5533000,n/a,5877
Hartford,geoId/5513133025,n/a,1394
Jackson,geoId/5537700,n/a,2884
Jackson,geoId/5513137700,n/a,1626
Jackson,geoId/5513137675,n/a,2884
Kewaskum,geoId/5539300,n/a,1648
Kewaskum,geoId/5513139325,n/a,413
Milwaukee,geoId/5553000,n/a,0
Newburg,geoId/5556450,n/a,459
Polk,geoId/5563875,n/a,1456
Richfield,geoId/5567475,n/a,4500
Saint Anthony,wikidataId/Q7400976,n/a,n/a
Saint Michaels,wikidataId/Q7401921,n/a,n/a
Slinger,geoId/5574400,n/a,2128
Trenton,geoId/5580575,n/a,1887
Wayne,geoId/5584900,n/a,874
"Wayne (community), Wisconsin",wikidataId/Q7975993,n/a,n/a
West Bend,geoId/5585350,n/a,1870
West Bend,geoId/5513185350,n/a,13734
"West Bend (town), Wisconsin",geoId/5585375,n/a,n/a
Bloom,geoId/3914506992,n/a,n/a
Brush Creek,geoId/3914509764,n/a,n/a
Clay,geoId/3914515560,n/a,n/a
Green,geoId/3914531836,n/a,n/a
Harrison,geoId/3914534020,n/a,n/a
Jefferson,geoId/3914538815,n/a,n/a
Madison,geoId/3914546606,n/a,n/a
Morgan,geoId/3914552150,n/a,n/a
New Boston,geoId/3954166,n/a,1157
Nile,geoId/3914555902,n/a,n/a
Porter,geoId/3914564206,n/a,n/a
Portsmouth,geoId/3964304,n/a,8629
Rarden,geoId/3965508,n/a,265
Rarden Township,geoId/3965522,n/a,n/a
Rush,geoId/3914569092,n/a,n/a
Union,geoId/3914578554,n/a,n/a
Valley,geoId/3914579170,n/a,n/a
Vernon,geoId/3914579828,n/a,n/a
Washington,geoId/3914581606,n/a,n/a
Big Bend,wikidataId/Q3314488,n/a,513
Big Bend,geoId/5513307200,n/a,513
Brookfield,geoId/5510050,2.7,14704
Brookfield,geoId/5513310050,n/a,2830
Brookfield,geoId/5513310025,n/a,14704
Butler,wikidataId/Q3461818,n/a,902
Butler,geoId/5513311475,n/a,902
Chenequa,geoId/5514225,n/a,234
Delafield,geoId/5519400,n/a,n/a
Delafield,geoId/5513319400,n/a,3193
Delafield,geoId/5513319425,n/a,3077
Dousman,geoId/5520550,n/a,931
Eagle,geoId/5521425,n/a,718
Eagle,geoId/5513321450,n/a,1231
"Eagle (town), Wisconsin",geoId/5521450,n/a,n/a
Elm Grove,geoId/5523575,n/a,2293
Genesee,geoId/5528487,n/a,2646
Genesee Depot,wikidataId/Q5532729,n/a,n/a
Hartland,geoId/5533100,n/a,3546
Lac La Belle,geoId/5540750,n/a,107
Lannon,geoId/5542450,n/a,498
Lisbon,geoId/5544850,n/a,4037
Menomonee Falls,geoId/5551000,n/a,15052
Merton,wikidataId/Q9031818,n/a,1150
Merton,geoId/5551400,n/a,n/a
Merton,geoId/5513351400,n/a,3096
Merton,geoId/5513351375,n/a,1150
Milwaukee,geoId/5553000,n/a,0
Mukwonago,geoId/5555075,n/a,3068
Mukwonago,geoId/5513355075,n/a,2893
Mukwonago,geoId/5513355050,n/a,3034
"Mukwonago (town), Wisconsin",wikidataId/Q6933697,n/a,n/a
Muskego,geoId/5555275,n/a,9145
Nashotah,geoId/5555550,n/a,468
New Berlin,geoId/5556375,n/a,16685
North Lake,wikidataId/Q14714574,n/a,847
North Prairie,geoId/5513358400,n/a,847
Oconomowoc,geoId/5559275,n/a,n/a
Oconomowoc,geoId/5559250,n/a,6743
Oconomowoc,geoId/5513359275,n/a,3241
Oconomowoc,geoId/5513359250,n/a,6743
Oconomowoc Lake,geoId/5559300,n/a,215
Oconomowoc Lake,geoId/5513359300,n/a,215
Ottawa,geoId/5560700,n/a,1511
"Ottawa (community), Wisconsin",wikidataId/Q7109138,n/a,n/a
Pewaukee,geoId/5562240,n/a,3915
Pewaukee,geoId/5513362250,n/a,3915
Pewaukee,geoId/5513362240,n/a,5616
Summit,geoId/5578375,n/a,1815
"Summit Center, Wisconsin",wikidataId/Q7637783,n/a,n/a
Summit Corners,wikidataId/Q7637791,n/a,n/a
Sussex,geoId/5578750,n/a,4104
Vernon,geoId/5582575,n/a,2885
"Vernon (community), Wisconsin",wikidataId/Q7922051,n/a,n/a
Wales,geoId/5583175,n/a,922
Waukesha,geoId/5584250,n/a,29432
Waukesha,geoId/5513384275,n/a,3319
"Waukesha (town), Wisconsin",geoId/5584275,n/a,n/a
Ballville,geoId/3903716,n/a,n/a
Ballville,geoId/3914303730,n/a,2494
Ballville Township,geoId/3903730,n/a,n/a
Bellevue,geoId/3905228,n/a,1728
Clyde,geoId/3916308,n/a,2439
Fremont,geoId/3928826,n/a,6756
Green Creek,geoId/3914331990,n/a,n/a
Green Springs,geoId/3932256,n/a,501
Green Springs,geoId/3914332256,n/a,231
Hessville,geoId/3935028,n/a,n/a
Jackson,geoId/3914338052,n/a,n/a
Madison,geoId/3914346592,n/a,n/a
Rice,geoId/3914366460,n/a,n/a
Riley,geoId/3914367188,n/a,n/a
Sandusky,geoId/3914370408,n/a,n/a
Scott,geoId/3914371087,n/a,n/a
Townsend,geoId/3914377162,n/a,n/a
Washington,geoId/3914381592,n/a,n/a
Whites Landing,geoId/3984882,n/a,n/a
Woodville,geoId/3986492,n/a,1234
Woodville Township,geoId/3986506,n/a,n/a
York,geoId/3914387080,n/a,n/a
Bear Creek,geoId/5505625,n/a,299
Big Falls,wikidataId/Q3314920,n/a,30
Big Falls,geoId/5513507250,n/a,30
Caledonia,geoId/5512000,n/a,659
Clintonville,geoId/5515725,n/a,1993
Dayton,geoId/5519025,n/a,1136
